aten_name,diopi_fun,args,count
fill_.Scalar,diopiFill,"['self:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",161
fill_.Scalar,diopiFill,"['self:[numel: 1, sizes:@[1]@, stride:@[1]@, dtype: bool, memory_format: Contiguous, ] @value:[0] ']",19
fill_.Scalar,diopiFill,"['self:[numel: 2048000, sizes:@[2048000]@, stride:@[1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 2048000, sizes:@[2048000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 50176, sizes:@[224, 224]@, stride:@[224, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 50176, sizes:@[1, 1, 224, 224]@, stride:@[50176, 50176, 224, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 1, sizes:@[]@, stride:@[]@, dtype: float, memory_format: Contiguous, ] @value:[1] ']",72
fill_.Scalar,diopiFill,"['self:[numel: 7136000, sizes:@[1, 223, 32000]@, stride:@[7136000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 7168000, sizes:@[1, 224, 32000]@, stride:@[7168000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 229376, sizes:@[1, 8, 1, 224, 128]@, stride:@[229376, 28672, 28672, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",636
fill_.Scalar,diopiFill,"['self:[numel: 229376, sizes:@[1, 8, 224, 128]@, stride:@[229376, 28672, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",952
fill_.Scalar,diopiFill,"['self:[numel: 1835008, sizes:@[1, 64, 224, 128]@, stride:@[1835008, 28672, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",320
fill_.Scalar,diopiFill,"['self:[numel: 3136, sizes:@[56, 56]@, stride:@[56, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 3136, sizes:@[1, 1, 56, 56]@, stride:@[3136, 3136, 56, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 1760000, sizes:@[1, 55, 32000]@, stride:@[1760000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 1792000, sizes:@[1, 56, 32000]@, stride:@[1792000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 57344, sizes:@[1, 8, 1, 56, 128]@, stride:@[57344, 7168, 7168, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",954
fill_.Scalar,diopiFill,"['self:[numel: 57344, sizes:@[1, 8, 56, 128]@, stride:@[57344, 7168, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1428
fill_.Scalar,diopiFill,"['self:[numel: 458752, sizes:@[1, 64, 56, 128]@, stride:@[458752, 7168, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",480
fill_.Scalar,diopiFill,"['self:[numel: 7744, sizes:@[88, 88]@, stride:@[88, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",11
fill_.Scalar,diopiFill,"['self:[numel: 7744, sizes:@[1, 1, 88, 88]@, stride:@[7744, 7744, 88, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",11
fill_.Scalar,diopiFill,"['self:[numel: 2784000, sizes:@[1, 87, 32000]@, stride:@[2784000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",11
fill_.Scalar,diopiFill,"['self:[numel: 2816000, sizes:@[1, 88, 32000]@, stride:@[2816000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",11
fill_.Scalar,diopiFill,"['self:[numel: 90112, sizes:@[1, 8, 1, 88, 128]@, stride:@[90112, 11264, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",3498
fill_.Scalar,diopiFill,"['self:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",5236
fill_.Scalar,diopiFill,"['self:[numel: 720896, sizes:@[1, 64, 88, 128]@, stride:@[720896, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1759
fill_.Scalar,diopiFill,"['self:[numel: 20736, sizes:@[144, 144]@, stride:@[144, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",6
fill_.Scalar,diopiFill,"['self:[numel: 20736, sizes:@[1, 1, 144, 144]@, stride:@[20736, 20736, 144, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",6
fill_.Scalar,diopiFill,"['self:[numel: 4576000, sizes:@[1, 143, 32000]@, stride:@[4576000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",6
fill_.Scalar,diopiFill,"['self:[numel: 4608000, sizes:@[1, 144, 32000]@, stride:@[4608000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",6
fill_.Scalar,diopiFill,"['self:[numel: 147456, sizes:@[1, 8, 1, 144, 128]@, stride:@[147456, 18432, 18432, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1908
fill_.Scalar,diopiFill,"['self:[numel: 147456, sizes:@[1, 8, 144, 128]@, stride:@[147456, 18432, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",2856
fill_.Scalar,diopiFill,"['self:[numel: 1179648, sizes:@[1, 64, 144, 128]@, stride:@[1179648, 18432, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",960
fill_.Scalar,diopiFill,"['self:[numel: 4096, sizes:@[64, 64]@, stride:@[64, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 4096, sizes:@[1, 1, 64, 64]@, stride:@[4096, 4096, 64, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 2016000, sizes:@[1, 63, 32000]@, stride:@[2016000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 2048000, sizes:@[1, 64, 32000]@, stride:@[2048000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 65536, sizes:@[1, 8, 1, 64, 128]@, stride:@[65536, 8192, 8192, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1590
fill_.Scalar,diopiFill,"['self:[numel: 65536, sizes:@[1, 8, 64, 128]@, stride:@[65536, 8192, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",2380
fill_.Scalar,diopiFill,"['self:[numel: 524288, sizes:@[1, 64, 64, 128]@, stride:@[524288, 8192, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",799
fill_.Scalar,diopiFill,"['self:[numel: 14400, sizes:@[120, 120]@, stride:@[120, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 14400, sizes:@[1, 1, 120, 120]@, stride:@[14400, 14400, 120, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 3808000, sizes:@[1, 119, 32000]@, stride:@[3808000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 3840000, sizes:@[1, 120, 32000]@, stride:@[3840000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 122880, sizes:@[1, 8, 1, 120, 128]@, stride:@[122880, 15360, 15360, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",954
fill_.Scalar,diopiFill,"['self:[numel: 122880, sizes:@[1, 8, 120, 128]@, stride:@[122880, 15360, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1428
fill_.Scalar,diopiFill,"['self:[numel: 983040, sizes:@[1, 64, 120, 128]@, stride:@[983040, 15360, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",480
fill_.Scalar,diopiFill,"['self:[numel: 36864, sizes:@[192, 192]@, stride:@[192, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 36864, sizes:@[1, 1, 192, 192]@, stride:@[36864, 36864, 192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 6112000, sizes:@[1, 191, 32000]@, stride:@[6112000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 6144000, sizes:@[1, 192, 32000]@, stride:@[6144000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 196608, sizes:@[1, 8, 1, 192, 128]@, stride:@[196608, 24576, 24576, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",636
fill_.Scalar,diopiFill,"['self:[numel: 196608, sizes:@[1, 8, 192, 128]@, stride:@[196608, 24576, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",952
fill_.Scalar,diopiFill,"['self:[numel: 1572864, sizes:@[1, 64, 192, 128]@, stride:@[1572864, 24576, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",320
fill_.Scalar,diopiFill,"['self:[numel: 23104, sizes:@[152, 152]@, stride:@[152, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 23104, sizes:@[1, 1, 152, 152]@, stride:@[23104, 23104, 152, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 4832000, sizes:@[1, 151, 32000]@, stride:@[4832000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 4864000, sizes:@[1, 152, 32000]@, stride:@[4864000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 155648, sizes:@[1, 8, 1, 152, 128]@, stride:@[155648, 19456, 19456, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",636
fill_.Scalar,diopiFill,"['self:[numel: 155648, sizes:@[1, 8, 152, 128]@, stride:@[155648, 19456, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",952
fill_.Scalar,diopiFill,"['self:[numel: 1245184, sizes:@[1, 64, 152, 128]@, stride:@[1245184, 19456, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",320
fill_.Scalar,diopiFill,"['self:[numel: 46656, sizes:@[216, 216]@, stride:@[216, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 46656, sizes:@[1, 1, 216, 216]@, stride:@[46656, 46656, 216, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 6880000, sizes:@[1, 215, 32000]@, stride:@[6880000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 6912000, sizes:@[1, 216, 32000]@, stride:@[6912000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 221184, sizes:@[1, 8, 1, 216, 128]@, stride:@[221184, 27648, 27648, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",318
fill_.Scalar,diopiFill,"['self:[numel: 221184, sizes:@[1, 8, 216, 128]@, stride:@[221184, 27648, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",476
fill_.Scalar,diopiFill,"['self:[numel: 1769472, sizes:@[1, 64, 216, 128]@, stride:@[1769472, 27648, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",160
fill_.Scalar,diopiFill,"['self:[numel: 9216, sizes:@[96, 96]@, stride:@[96, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",8
fill_.Scalar,diopiFill,"['self:[numel: 9216, sizes:@[1, 1, 96, 96]@, stride:@[9216, 9216, 96, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",8
fill_.Scalar,diopiFill,"['self:[numel: 3040000, sizes:@[1, 95, 32000]@, stride:@[3040000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",8
fill_.Scalar,diopiFill,"['self:[numel: 3072000, sizes:@[1, 96, 32000]@, stride:@[3072000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",8
fill_.Scalar,diopiFill,"['self:[numel: 98304, sizes:@[1, 8, 1, 96, 128]@, stride:@[98304, 12288, 12288, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",2544
fill_.Scalar,diopiFill,"['self:[numel: 98304, sizes:@[1, 8, 96, 128]@, stride:@[98304, 12288, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",3808
fill_.Scalar,diopiFill,"['self:[numel: 786432, sizes:@[1, 64, 96, 128]@, stride:@[786432, 12288, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1280
fill_.Scalar,diopiFill,"['self:[numel: 28224, sizes:@[168, 168]@, stride:@[168, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 28224, sizes:@[1, 1, 168, 168]@, stride:@[28224, 28224, 168, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 5344000, sizes:@[1, 167, 32000]@, stride:@[5344000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 5376000, sizes:@[1, 168, 32000]@, stride:@[5376000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 172032, sizes:@[1, 8, 1, 168, 128]@, stride:@[172032, 21504, 21504, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",954
fill_.Scalar,diopiFill,"['self:[numel: 172032, sizes:@[1, 8, 168, 128]@, stride:@[172032, 21504, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1428
fill_.Scalar,diopiFill,"['self:[numel: 1376256, sizes:@[1, 64, 168, 128]@, stride:@[1376256, 21504, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",480
fill_.Scalar,diopiFill,"['self:[numel: 6400, sizes:@[80, 80]@, stride:@[80, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 6400, sizes:@[1, 1, 80, 80]@, stride:@[6400, 6400, 80, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 2528000, sizes:@[1, 79, 32000]@, stride:@[2528000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 2560000, sizes:@[1, 80, 32000]@, stride:@[2560000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 81920, sizes:@[1, 8, 1, 80, 128]@, stride:@[81920, 10240, 10240, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1590
fill_.Scalar,diopiFill,"['self:[numel: 81920, sizes:@[1, 8, 80, 128]@, stride:@[81920, 10240, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",2380
fill_.Scalar,diopiFill,"['self:[numel: 655360, sizes:@[1, 64, 80, 128]@, stride:@[655360, 10240, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",800
fill_.Scalar,diopiFill,"['self:[numel: 18496, sizes:@[136, 136]@, stride:@[136, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 18496, sizes:@[1, 1, 136, 136]@, stride:@[18496, 18496, 136, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 4320000, sizes:@[1, 135, 32000]@, stride:@[4320000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 4352000, sizes:@[1, 136, 32000]@, stride:@[4352000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 139264, sizes:@[1, 8, 1, 136, 128]@, stride:@[139264, 17408, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",954
fill_.Scalar,diopiFill,"['self:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1428
fill_.Scalar,diopiFill,"['self:[numel: 1114112, sizes:@[1, 64, 136, 128]@, stride:@[1114112, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",480
fill_.Scalar,diopiFill,"['self:[numel: 12544, sizes:@[112, 112]@, stride:@[112, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 12544, sizes:@[1, 1, 112, 112]@, stride:@[12544, 12544, 112, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 3552000, sizes:@[1, 111, 32000]@, stride:@[3552000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 3584000, sizes:@[1, 112, 32000]@, stride:@[3584000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 114688, sizes:@[1, 8, 1, 112, 128]@, stride:@[114688, 14336, 14336, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",636
fill_.Scalar,diopiFill,"['self:[numel: 114688, sizes:@[1, 8, 112, 128]@, stride:@[114688, 14336, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",952
fill_.Scalar,diopiFill,"['self:[numel: 917504, sizes:@[1, 64, 112, 128]@, stride:@[917504, 14336, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",320
fill_.Scalar,diopiFill,"['self:[numel: 5184, sizes:@[72, 72]@, stride:@[72, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",4
fill_.Scalar,diopiFill,"['self:[numel: 5184, sizes:@[1, 1, 72, 72]@, stride:@[5184, 5184, 72, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",4
fill_.Scalar,diopiFill,"['self:[numel: 2272000, sizes:@[1, 71, 32000]@, stride:@[2272000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",4
fill_.Scalar,diopiFill,"['self:[numel: 2304000, sizes:@[1, 72, 32000]@, stride:@[2304000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",4
fill_.Scalar,diopiFill,"['self:[numel: 73728, sizes:@[1, 8, 1, 72, 128]@, stride:@[73728, 9216, 9216, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1272
fill_.Scalar,diopiFill,"['self:[numel: 73728, sizes:@[1, 8, 72, 128]@, stride:@[73728, 9216, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1904
fill_.Scalar,diopiFill,"['self:[numel: 589824, sizes:@[1, 64, 72, 128]@, stride:@[589824, 9216, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",640
fill_.Scalar,diopiFill,"['self:[numel: 10816, sizes:@[104, 104]@, stride:@[104, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 10816, sizes:@[1, 1, 104, 104]@, stride:@[10816, 10816, 104, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 3296000, sizes:@[1, 103, 32000]@, stride:@[3296000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 3328000, sizes:@[1, 104, 32000]@, stride:@[3328000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 106496, sizes:@[1, 8, 1, 104, 128]@, stride:@[106496, 13312, 13312, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",318
fill_.Scalar,diopiFill,"['self:[numel: 106496, sizes:@[1, 8, 104, 128]@, stride:@[106496, 13312, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",476
fill_.Scalar,diopiFill,"['self:[numel: 851968, sizes:@[1, 64, 104, 128]@, stride:@[851968, 13312, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",160
fill_.Scalar,diopiFill,"['self:[numel: 61504, sizes:@[248, 248]@, stride:@[248, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 61504, sizes:@[1, 1, 248, 248]@, stride:@[61504, 61504, 248, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 7904000, sizes:@[1, 247, 32000]@, stride:@[7904000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 7936000, sizes:@[1, 248, 32000]@, stride:@[7936000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 253952, sizes:@[1, 8, 1, 248, 128]@, stride:@[253952, 31744, 31744, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",318
fill_.Scalar,diopiFill,"['self:[numel: 253952, sizes:@[1, 8, 248, 128]@, stride:@[253952, 31744, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",476
fill_.Scalar,diopiFill,"['self:[numel: 2031616, sizes:@[1, 64, 248, 128]@, stride:@[2031616, 31744, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",160
fill_.Scalar,diopiFill,"['self:[numel: 43264, sizes:@[208, 208]@, stride:@[208, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 43264, sizes:@[1, 1, 208, 208]@, stride:@[43264, 43264, 208, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 6624000, sizes:@[1, 207, 32000]@, stride:@[6624000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 6656000, sizes:@[1, 208, 32000]@, stride:@[6656000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",1
fill_.Scalar,diopiFill,"['self:[numel: 212992, sizes:@[1, 8, 1, 208, 128]@, stride:@[212992, 26624, 26624, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",318
fill_.Scalar,diopiFill,"['self:[numel: 212992, sizes:@[1, 8, 208, 128]@, stride:@[212992, 26624, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",476
fill_.Scalar,diopiFill,"['self:[numel: 1703936, sizes:@[1, 64, 208, 128]@, stride:@[1703936, 26624, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",160
fill_.Scalar,diopiFill,[],2
fill_.Scalar,diopiFill,"['self:[numel: 16384, sizes:@[128, 128]@, stride:@[128, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 16384, sizes:@[1, 1, 128, 128]@, stride:@[16384, 16384, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 4064000, sizes:@[1, 127, 32000]@, stride:@[4064000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 4096000, sizes:@[1, 128, 32000]@, stride:@[4096000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",3
fill_.Scalar,diopiFill,"['self:[numel: 131072, sizes:@[1, 8, 1, 128, 128]@, stride:@[131072, 16384, 16384, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",954
fill_.Scalar,diopiFill,"['self:[numel: 131072, sizes:@[1, 8, 128, 128]@, stride:@[131072, 16384, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",1428
fill_.Scalar,diopiFill,"['self:[numel: 1048576, sizes:@[1, 64, 128, 128]@, stride:@[1048576, 16384, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",480
fill_.Scalar,diopiFill,"['self:[numel: 30976, sizes:@[176, 176]@, stride:@[176, 1]@, dtype: float, memory_format: Contiguous, ] @value:[-65504] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 30976, sizes:@[1, 1, 176, 176]@, stride:@[30976, 30976, 176, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[1] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 5600000, sizes:@[1, 175, 32000]@, stride:@[5600000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 5632000, sizes:@[1, 176, 32000]@, stride:@[5632000, 32000, 1]@, dtype: float, memory_format: Contiguous, ] @value:[0] ']",2
fill_.Scalar,diopiFill,"['self:[numel: 180224, sizes:@[1, 8, 1, 176, 128]@, stride:@[180224, 22528, 22528, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",636
fill_.Scalar,diopiFill,"['self:[numel: 180224, sizes:@[1, 8, 176, 128]@, stride:@[180224, 22528, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @value:[0] ']",952
