aten_name,diopi_fun,args,count
cat.out,diopiCat,"['tensors:[numel: 8388608, sizes: [8388608], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 8388608, sizes: [8388608], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 8388608, sizes: [8388608], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 8388608, sizes: [8388608], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 8388608, sizes: [8388608], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 8388608, sizes: [8388608], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 8388608, sizes: [8388608], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 8388608, sizes: [8388608], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 67108864, sizes: [67108864], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 32768000, sizes: [32768000], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 32768000, sizes: [32768000], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 32768000, sizes: [32768000], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 32768000, sizes: [32768000], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 32768000, sizes: [32768000], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 32768000, sizes: [32768000], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 32768000, sizes: [32768000], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 32768000, sizes: [32768000], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 262144000, sizes: [262144000], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 1048576, sizes: [1048576], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 8388608, sizes: [8388608], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 57344, sizes: [1, 8, 112, 64], stride: [57344, 64, 512, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 57344, sizes: [1, 8, 112, 64], stride: [114688, 128, 1024, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[3] ', 'out:[numel: 114688, sizes: [1, 8, 112, 128], stride: [114688, 14336, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 8388608, sizes: [8388608], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1048576, sizes: [1048576], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 10485760, sizes: [10485760], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 81920, sizes: [1, 8, 160, 64], stride: [81920, 64, 512, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 81920, sizes: [1, 8, 160, 64], stride: [163840, 128, 1024, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[3] ', 'out:[numel: 163840, sizes: [1, 8, 160, 128], stride: [163840, 20480, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 458752, sizes: [1, 64, 112, 64], stride: [458752, 64, 4096, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 458752, sizes: [1, 64, 112, 64], stride: [917504, 128, 8192, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[3] ', 'out:[numel: 917504, sizes: [1, 64, 112, 128], stride: [917504, 14336, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 29360128, sizes: [29360128], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 29360128, sizes: [29360128], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 29360128, sizes: [29360128], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 29360128, sizes: [29360128], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 29360128, sizes: [29360128], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 29360128, sizes: [29360128], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 29360128, sizes: [29360128], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 29360128, sizes: [29360128], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 234881024, sizes: [234881024], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 3, sizes: [3], stride: [1], is_view: 1, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 3, sizes: [3], stride: [1], is_view: 1, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 6, sizes: [6], stride: [1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 1024, sizes: [1024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1024, sizes: [1024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1024, sizes: [1024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1024, sizes: [1024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1024, sizes: [1024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1024, sizes: [1024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1024, sizes: [1024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1024, sizes: [1024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 8192, sizes: [8192], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 8388608, sizes: [8388608], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 1024, sizes: [1024], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 8192, sizes: [8192], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 8397824, sizes: [8397824], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 557056, sizes: [1, 64, 136, 64], stride: [557056, 64, 4096, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 557056, sizes: [1, 64, 136, 64], stride: [1114112, 128, 8192, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[3] ', 'out:[numel: 1114112, sizes: [1, 64, 136, 128], stride: [1114112, 17408, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 45056, sizes: [1, 8, 88, 64], stride: [45056, 64, 512, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 45056, sizes: [1, 8, 88, 64], stride: [90112, 128, 1024, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[3] ', 'out:[numel: 90112, sizes: [1, 8, 88, 128], stride: [90112, 11264, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 1024, sizes: [1024], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 32768000, sizes: [32768000], stride: [1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[0] ', 'out:[numel: 32769024, sizes: [32769024], stride: [1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
cat.out,diopiCat,"['tensors:[numel: 655360, sizes: [1, 64, 160, 64], stride: [655360, 64, 4096, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, numel: 655360, sizes: [1, 64, 160, 64], stride: [1310720, 128, 8192, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous, ] ', 'dim:[3] ', 'out:[numel: 1310720, sizes: [1, 64, 160, 128], stride: [1310720, 20480, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",3993
