aten_name,diopi_fun,args,count
mul.out,diopiMul,"['self:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 64, 88, 128]@, stride:@[720896, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 11264, sizes:@[1, 1, 88, 128]@, stride:@[11264, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 64, 88, 128]@, stride:@[720896, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 64, 88, 128]@, stride:@[720896, 11264, 128, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 11264, sizes:@[1, 1, 88, 128]@, stride:@[11264, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 64, 88, 128]@, stride:@[720896, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
mul.out,diopiMul,"['self:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 11264, sizes:@[1, 1, 88, 128]@, stride:@[11264, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
mul.out,diopiMul,"['self:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 11264, sizes:@[1, 1, 88, 128]@, stride:@[11264, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",159
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 88, sizes:@[1, 88, 1]@, stride:@[88, 1, 1]@, dtype: float, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
mul.out,diopiMul,"['self:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 128, 1024, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 11264, sizes:@[1, 1, 88, 128]@, stride:@[11264, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",79
mul.out,diopiMul,"['self:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 11264, 128, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 11264, sizes:@[1, 1, 88, 128]@, stride:@[11264, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 90112, sizes:@[1, 8, 88, 128]@, stride:@[90112, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",79
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 88, sizes:@[1, 88, 1]@, stride:@[88, 1, 1]@, dtype: float, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 88, sizes:@[1, 88, 1]@, stride:@[88, 1, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 88, sizes:@[1, 88, 1]@, stride:@[88, 1, 1]@, dtype: float, memory_format: Contiguous, ] @out:[numel: 88, sizes:@[1, 88, 1]@, stride:@[88, 1, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
mul.out,diopiMul,"['self:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 2523136, sizes:@[1, 88, 28672]@, stride:@[2523136, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 64, 88, 128]@, stride:@[720896, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 11264, sizes:@[1, 1, 88, 128]@, stride:@[11264, 11264, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 64, 88, 128]@, stride:@[720896, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: unsigned char, memory_format: Contiguous, ] @out:[numel: 720896, sizes:@[1, 88, 8192]@, stride:@[720896, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",158
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 136, sizes:@[1, 136, 1]@, stride:@[136, 1, 1]@, dtype: float, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",1
mul.out,diopiMul,"['self:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 64, 136, 128]@, stride:@[1114112, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 17408, sizes:@[1, 1, 136, 128]@, stride:@[17408, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 64, 136, 128]@, stride:@[1114112, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 64, 136, 128]@, stride:@[1114112, 17408, 128, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 17408, sizes:@[1, 1, 136, 128]@, stride:@[17408, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 64, 136, 128]@, stride:@[1114112, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
mul.out,diopiMul,"['self:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 17408, sizes:@[1, 1, 136, 128]@, stride:@[17408, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
mul.out,diopiMul,"['self:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 17408, sizes:@[1, 1, 136, 128]@, stride:@[17408, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",159
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 136, sizes:@[1, 136, 1]@, stride:@[136, 1, 1]@, dtype: float, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
mul.out,diopiMul,"['self:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 128, 1024, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 17408, sizes:@[1, 1, 136, 128]@, stride:@[17408, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",79
mul.out,diopiMul,"['self:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 17408, 128, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 17408, sizes:@[1, 1, 136, 128]@, stride:@[17408, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 139264, sizes:@[1, 8, 136, 128]@, stride:@[139264, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",79
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 136, sizes:@[1, 136, 1]@, stride:@[136, 1, 1]@, dtype: float, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 136, sizes:@[1, 136, 1]@, stride:@[136, 1, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 136, sizes:@[1, 136, 1]@, stride:@[136, 1, 1]@, dtype: float, memory_format: Contiguous, ] @out:[numel: 136, sizes:@[1, 136, 1]@, stride:@[136, 1, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @other:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: float, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
mul.out,diopiMul,"['self:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 3899392, sizes:@[1, 136, 28672]@, stride:@[3899392, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 64, 136, 128]@, stride:@[1114112, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 17408, sizes:@[1, 1, 136, 128]@, stride:@[17408, 17408, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 64, 136, 128]@, stride:@[1114112, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
mul.out,diopiMul,"['self:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: unsigned char, memory_format: Contiguous, ] @out:[numel: 1114112, sizes:@[1, 136, 8192]@, stride:@[1114112, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",158
mul.out,diopiMul,"['self:[numel: 6, sizes:@[6]@, stride:@[1]@, dtype: bool, memory_format: Contiguous, ] @other:[numel: 6, sizes:@[6]@, stride:@[1]@, dtype: bool, memory_format: Contiguous, ] @out:[numel: 6, sizes:@[6]@, stride:@[1]@, dtype: bool, memory_format: Contiguous, ] ']",1
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 67108864, sizes:@[8192, 8192]@, stride:@[1, 8192]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 65536, sizes:@[8192, 8]@, stride:@[1, 8192]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 896, sizes:@[1, 112, 8]@, stride:@[896, 8, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",2
matmul,diopiMatmul,"['self:[numel: 896, sizes:@[1, 112, 8]@, stride:@[896, 8, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 65536, sizes:@[8, 8192]@, stride:@[1, 8]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 8388608, sizes:@[8192, 1024]@, stride:@[1, 8192]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 114688, sizes:@[1, 112, 1024]@, stride:@[114688, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",2
matmul,diopiMatmul,"['self:[numel: 896, sizes:@[1, 112, 8]@, stride:@[896, 8, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 8192, sizes:@[8, 1024]@, stride:@[1, 8]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 114688, sizes:@[1, 112, 1024]@, stride:@[114688, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 64, 112, 128]@, stride:@[917504, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 917504, sizes:@[1, 64, 128, 112]@, stride:@[917504, 14336, 1, 128]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 802816, sizes:@[1, 64, 112, 112]@, stride:@[802816, 12544, 112, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
matmul,diopiMatmul,"['self:[numel: 802816, sizes:@[1, 64, 112, 112]@, stride:@[802816, 12544, 112, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 917504, sizes:@[1, 64, 112, 128]@, stride:@[917504, 14336, 128, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 917504, sizes:@[1, 64, 112, 128]@, stride:@[917504, 14336, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 67108864, sizes:@[8192, 8192]@, stride:@[1, 8192]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",159
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 234881024, sizes:@[8192, 28672]@, stride:@[1, 8192]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 3211264, sizes:@[1, 112, 28672]@, stride:@[3211264, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
matmul,diopiMatmul,"['self:[numel: 3211264, sizes:@[1, 112, 28672]@, stride:@[3211264, 28672, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 234881024, sizes:@[28672, 8192]@, stride:@[1, 28672]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 65536, sizes:@[8192, 8]@, stride:@[1, 8192]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 896, sizes:@[1, 112, 8]@, stride:@[896, 8, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",158
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 8388608, sizes:@[8192, 1024]@, stride:@[1, 8192]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 114688, sizes:@[1, 112, 1024]@, stride:@[114688, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",158
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 64, 112, 128]@, stride:@[917504, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 917504, sizes:@[1, 64, 128, 112]@, stride:@[917504, 14336, 1, 128]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 802816, sizes:@[1, 64, 112, 112]@, stride:@[802816, 12544, 112, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",79
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @other:[numel: 262144000, sizes:@[8192, 32000]@, stride:@[1, 8192]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 3584000, sizes:@[1, 112, 32000]@, stride:@[3584000, 32000, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
matmul,diopiMatmul,"['self:[numel: 3584000, sizes:@[1, 112, 32000]@, stride:@[3584000, 32000, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 262144000, sizes:@[32000, 8192]@, stride:@[8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 234881024, sizes:@[8192, 28672]@, stride:@[28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 3211264, sizes:@[1, 112, 28672]@, stride:@[3211264, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
matmul,diopiMatmul,"['self:[numel: 3211264, sizes:@[1, 112, 28672]@, stride:@[3211264, 28672, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 234881024, sizes:@[28672, 8192]@, stride:@[8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
matmul,diopiMatmul,"['self:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 67108864, sizes:@[8192, 8192]@, stride:@[8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 917504, sizes:@[1, 112, 8192]@, stride:@[917504, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",159
matmul,diopiMatmul,"['self:[numel: 114688, sizes:@[1, 112, 1024]@, stride:@[114688, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @other:[numel: 8192, sizes:@[1024, 8]@, stride:@[8, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 896, sizes:@[1, 112, 8]@, stride:@[896, 8, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
